path,git_blob_id,sha256,bytes,lines,language,generated,generator,public_surface,security_critical,science_critical,authority_critical,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
RESILIENCE.md,a3d16533828acf85b42c43058bc24c1fa00f1f37,32594f61b726e21748fd11f7050c4eeeba854325f24d51b45bb2544b378189ed,22733,337,Markdown,NO,NOT_APPLICABLE,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T010-T014;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:a3d16533828acf85b42c43058bc24c1fa00f1f37;sha256:32594f61b726e21748fd11f7050c4eeeba854325f24d51b45bb2544b378189ed,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
ROADMAP.md,b302cb447bc9955811af1ad706aae7ba0d82d3ff,30238c5c0ecb5cfa63ddb6d737e2d8f73fdfbd996a60b91ee110b94676a89148,4143,63,Markdown,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T010-T014;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:b302cb447bc9955811af1ad706aae7ba0d82d3ff;sha256:30238c5c0ecb5cfa63ddb6d737e2d8f73fdfbd996a60b91ee110b94676a89148,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
SECURITY.md,cf7be5619af3c28daa506817275b6e5f7ff490d3,29bc093527a6967f8a91631a810169db5266f6fd96e7d9b4a4381c7904610a66,11245,195,Markdown,NO,NOT_APPLICABLE,YES,YES,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T010-T014;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:cf7be5619af3c28daa506817275b6e5f7ff490d3;sha256:29bc093527a6967f8a91631a810169db5266f6fd96e7d9b4a4381c7904610a66,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
SUPPORT.md,ce07f0a3ebb66a762f2634c68f3cc7d38cf73b57,b2c16814fe6e1523afdb31adaa1ee5941acb6cfc46b3ed9ce98079c93105c938,847,14,Markdown,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T010-T014;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:ce07f0a3ebb66a762f2634c68f3cc7d38cf73b57;sha256:b2c16814fe6e1523afdb31adaa1ee5941acb6cfc46b3ed9ce98079c93105c938,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
VERSIONING.md,d3eb09b53bf6b5cc813a44190e4495c3bd91bcc0,b294ee5b438b9f84d84b048917f3444825805c5f156069626fbd2460a7ded3d7,5081,88,Markdown,NO,NOT_APPLICABLE,YES,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T010-T014;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:d3eb09b53bf6b5cc813a44190e4495c3bd91bcc0;sha256:b294ee5b438b9f84d84b048917f3444825805c5f156069626fbd2460a7ded3d7,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
assets/logo-dark.svg,6df3f02ce1388a9aef92bb062d829c4a2a10c1aa,d80da617da74ffd8cf61c5ed87c94ce7f1fa12e60a035ff8a85c258117c63556,19135,245,SVG,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T120-T124;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:6df3f02ce1388a9aef92bb062d829c4a2a10c1aa;sha256:d80da617da74ffd8cf61c5ed87c94ce7f1fa12e60a035ff8a85c258117c63556,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
assets/logo-light.svg,57d288a2840d62912d09be6b832008a2f8364c1c,456fe0b031dbde37c9c5948c1b630b4b679e1b336d45746b7d12d9d71fce3d0b,20098,267,SVG,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T120-T124;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:57d288a2840d62912d09be6b832008a2f8364c1c;sha256:456fe0b031dbde37c9c5948c1b630b4b679e1b336d45746b7d12d9d71fce3d0b,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
buf.gen.yaml,864ad368ba7e748842c4bc6f5c8a9ed31aaa0760,7f690ea2319ceabab73f56a1a131c27a1d839ccbef10c601c77589b8990066ac,1032,24,YAML,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T015-T019;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:864ad368ba7e748842c4bc6f5c8a9ed31aaa0760;sha256:7f690ea2319ceabab73f56a1a131c27a1d839ccbef10c601c77589b8990066ac,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
buf.yaml,ac11b73b060a9cfc75a6f9438948c62c77a01f19,62f7a56b96555a24f90ec0f258d17e480600e484a04481aa2c21d9d64d2f9ea3,1229,27,YAML,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T015-T019;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:ac11b73b060a9cfc75a6f9438948c62c77a01f19;sha256:62f7a56b96555a24f90ec0f258d17e480600e484a04481aa2c21d9d64d2f9ea3,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
bun.lock,d7e97ef2dba88af65647f5d9829bb0805412eabb,5b6eb5b5de3eee4c993c7b6e289b88fd915478e42246e9544a2a74602550a346,412,15,Bun lock,YES,bun install,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T110-T114;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:d7e97ef2dba88af65647f5d9829bb0805412eabb;sha256:5b6eb5b5de3eee4c993c7b6e289b88fd915478e42246e9544a2a74602550a346,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/README.md,b95844a6a3bb9c6a46cebe887bc106769abb3b91,ab9dc3787d58bd7a74f0d78bcdbd1f3d2145ce91c631bce1a60640bd2996b8a4,3387,67,Markdown,NO,NOT_APPLICABLE,YES,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:b95844a6a3bb9c6a46cebe887bc106769abb3b91;sha256:ab9dc3787d58bd7a74f0d78bcdbd1f3d2145ce91c631bce1a60640bd2996b8a4,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/released-baselines.v1.json,6542e1e0d3dd6628a75a03c4a1d95548f2ff2c96,e64416ef3b24e8c34cca46bdf7d0234714efa1df6d01b37999dbc6a67e495802,1251,34,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,YES,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:6542e1e0d3dd6628a75a03c4a1d95548f2ff2c96;sha256:e64416ef3b24e8c34cca46bdf7d0234714efa1df6d01b37999dbc6a67e495802,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/README.md,27ab8cfba00a4562df3875af5f7ec59b8dc57387,44a7ae1c9ed909acb3d5a55051979f015d03a2243558450464cd4bcba82ce4c5,2823,51,Markdown,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,YES,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:27ab8cfba00a4562df3875af5f7ec59b8dc57387;sha256:44a7ae1c9ed909acb3d5a55051979f015d03a2243558450464cd4bcba82ce4c5,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/capabilities.schema.json,10a89711fa71c7458c5d85ac8567e75fe019f924,097ba719f64dd87575cc4730074ea91dd3b235788625b2e630bc22a8acbe4139,3716,166,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:10a89711fa71c7458c5d85ac8567e75fe019f924;sha256:097ba719f64dd87575cc4730074ea91dd3b235788625b2e630bc22a8acbe4139,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/close_session.schema.json,78a44d636fd59113d81c7454b8d64b7eb4b05a80,4d2e8c6b86bcbe041dad25ff5622ca6dc9ee9ab0bedaf6234ff39edf64ca01e9,427,23,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:78a44d636fd59113d81c7454b8d64b7eb4b05a80;sha256:4d2e8c6b86bcbe041dad25ff5622ca6dc9ee9ab0bedaf6234ff39edf64ca01e9,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/command_frame.schema.json,43d0a7e84100301dc953aaa4394e063b83609dfa,4b81de81ed11362218b999ea8344fab078366630f7abe4ab11b34e40726e19a5,2569,100,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,YES,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:43d0a7e84100301dc953aaa4394e063b83609dfa;sha256:4b81de81ed11362218b999ea8344fab078366630f7abe4ab11b34e40726e19a5,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/control_status.schema.json,b80359e39a601b9ef1ef1d8d18c42059890f25c8,78b5c1e15c30f96c4bd6cbb9e55d32e8aec1134d9f75a90bf3c6e661b008614d,1287,65,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:b80359e39a601b9ef1ef1d8d18c42059890f25c8;sha256:78b5c1e15c30f96c4bd6cbb9e55d32e8aec1134d9f75a90bf3c6e661b008614d,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/index.json,bb2c800621d6673c7773888d15ef02de3f52ffdc,6593d4fd6a0d032f5dfea44a67f66ab3b8252f314e0843cd5b94ecce9ef57b91,453,19,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:bb2c800621d6673c7773888d15ef02de3f52ffdc;sha256:6593d4fd6a0d032f5dfea44a67f66ab3b8252f314e0843cd5b94ecce9ef57b91,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/link_status.schema.json,35701b60cf9af307b4bd814f0fc168ed1b470105,bd16a906134fbd0da33da4db26280b1a2580124fc60d93865089494195cabd79,1180,51,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:35701b60cf9af307b4bd814f0fc168ed1b470105;sha256:bd16a906134fbd0da33da4db26280b1a2580124fc60d93865089494195cabd79,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/observation_frame.schema.json,bc81e35439840f7673b653f67f3d0f589ca2a201,abed508951e9e25a26d09a4957d5f1f26b2d8ed3d09b8acd8d257a67a0753c35,3296,133,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:bc81e35439840f7673b653f67f3d0f589ca2a201;sha256:abed508951e9e25a26d09a4957d5f1f26b2d8ed3d09b8acd8d257a67a0753c35,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/open_session.schema.json,93bbca73bbccfc47c211b44ca735cb0fbc4edf1a,181845e45274f9ff2c499fe29efd87dcf2d3038e8219f371079301b8c8358784,9066,365,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:93bbca73bbccfc47c211b44ca735cb0fbc4edf1a;sha256:181845e45274f9ff2c499fe29efd87dcf2d3038e8219f371079301b8c8358784,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/run_request.schema.json,0a2ba0ea42d9a4e51fc1aa4ca6abacc9af4d8109,a8c1f268c29c5ae5becc949af08f6e92646172212bf319514dc83fd59d7679c3,2104,94,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:0a2ba0ea42d9a4e51fc1aa4ca6abacc9af4d8109;sha256:a8c1f268c29c5ae5becc949af08f6e92646172212bf319514dc83fd59d7679c3,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/sensor_frame.schema.json,fea1f02a2389737f66f42cf10743b0d4310170a6,6eaa467d539df62ef133528a594e36b4870103825f944b05916430e447328972,1551,62,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:fea1f02a2389737f66f42cf10743b0d4310170a6;sha256:6eaa467d539df62ef133528a594e36b4870103825f944b05916430e447328972,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/session_closed.schema.json,022b66441be24f9d4305f27da8b6ad7576e614ea,c711bc32de096cd8b0b35c2f63f9702451195d12a3b4406ec441820af4840cdb,496,27,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:022b66441be24f9d4305f27da8b6ad7576e614ea;sha256:c711bc32de096cd8b0b35c2f63f9702451195d12a3b4406ec441820af4840cdb,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/session_opened.schema.json,d9e0873107d0351013bee9543829b7f979832d0b,a9a5abb5d2e55f4a23b405df011a19c00417bae6ab881d160f21e519ed1e26de,2633,109,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:d9e0873107d0351013bee9543829b7f979832d0b;sha256:a9a5abb5d2e55f4a23b405df011a19c00417bae6ab881d160f21e519ed1e26de,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
conformance/baseline/v0.5.0/schemas/step_request.schema.json,d65709b4a480e4cc8e6e61857bb081d00510e7b3,0e15d9500dd4e8b6140b1c9d6c20fb99dd4981736fa50e683ca872fd985612db,2111,96,JSON,FROZEN,immutable release/candidate baseline; verified by scripts/check_released_baselines.py or scripts/check_wire_baseline.py,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T030-T034;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:18a45bd4fdf17381351be5bd8c1da58b7835997c:d65709b4a480e4cc8e6e61857bb081d00510e7b3;sha256:0e15d9500dd4e8b6140b1c9d6c20fb99dd4981736fa50e683ca872fd985612db,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T16:09:26Z
